,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
34_T4,1.0,0.9730994938838322,0.9410034642514759,,,-0.17128787366579976,-0.1754449646032578,-0.175680934305122,,,-0.3401048729557766,-0.3298960093805016,-0.3258929797430334,,,-0.2627021959835432,-0.23976355457904813,-0.21777039439898738,,,-0.19417103428251753,-0.18316718029099832,-0.1792242295977262,,
34_T3,0.9730994938838322,1.0,0.9730994938838322,0.9410034642514759,,-0.16167977615381005,-0.17128787366579976,-0.1754449646032578,-0.175680934305122,,-0.33554619461636825,-0.3401048729557766,-0.3298960093805016,-0.3258929797430334,,-0.254621922558523,-0.2627021959835432,-0.23976355457904813,-0.21777039439898738,,-0.19499770224985516,-0.19417103428251753,-0.18316718029099832,-0.1792242295977262,
34_T2,0.9410034642514759,0.9730994938838322,1.0,0.9731295837624857,0.9411556448115478,-0.14832438989626465,-0.16167977615381005,-0.17140485315921172,-0.17565593376109892,-0.17597374114264006,-0.33368294755846656,-0.33554619461636825,-0.34062972013601256,-0.3306862428254281,-0.32692041505102337,-0.24767113236466065,-0.254621922558523,-0.26211644394016637,-0.23921969372466773,-0.21556565446501552,-0.19828040021152493,-0.19499770224985516,-0.19301077918854978,-0.18141283029962083,-0.17582829444755746
34_T1,,0.9410034642514759,0.9731295837624857,1.0,0.9731616817706165,,-0.14832438989626465,-0.16187878594219043,-0.17156331607581124,-0.1758090055610034,,-0.33368294755846656,-0.3364397163817182,-0.34120470182083207,-0.3312605041410841,,-0.24767113236466065,-0.2536054859659991,-0.26167118440809634,-0.23791821293665705,,-0.19828040021152493,-0.19302849949291623,-0.1916849146365997,-0.17947682102536996
34_T0,,,0.9411556448115478,0.9731616817706165,1.0,,,-0.14875526322898688,-0.16211842372489546,-0.17167351698249242,,,-0.33527884757004917,-0.33723781688682664,-0.34155365859020914,,,-0.24586925084771608,-0.25301230420949944,-0.26087794778704193,,,-0.19473593307949955,-0.1912263558130398,-0.19051180711148058
35_T4,-0.17128787366579976,-0.16167977615381005,-0.14832438989626465,,,1.0,0.9310673978069645,0.8401462355049176,,,-0.037806557802149116,-0.027495309947914055,-0.01077541690921776,,,-0.16778124946264322,-0.16514446263711913,-0.1581061583196771,,,-0.09682910025292757,-0.10222212251802677,-0.10125414780239549,,
35_T3,-0.1754449646032578,-0.17128787366579976,-0.16167977615381005,-0.14832438989626465,,0.9310673978069645,1.0,0.9310673978069645,0.8401462355049176,,-0.040759334758620216,-0.037806557802149116,-0.027495309947914055,-0.01077541690921776,,-0.15816898807803997,-0.16778124946264322,-0.16514446263711913,-0.1581061583196771,,-0.09012204704365569,-0.09682910025292757,-0.10222212251802677,-0.10125414780239549,
35_T2,-0.175680934305122,-0.1754449646032578,-0.17140485315921172,-0.16187878594219043,-0.14875526322898688,0.8401462355049176,0.9310673978069645,1.0,0.9310722849064517,0.8401652761308243,-0.040132649660397236,-0.040759334758620216,-0.03761674334571335,-0.027211506034817798,-0.010372814550465185,-0.1428429501916061,-0.15816898807803997,-0.16785624075073452,-0.16521444068194385,-0.15843568456585502,-0.07907599976740405,-0.09012204704365569,-0.09698979382270073,-0.10247075834798457,-0.10179057358696751
35_T1,,-0.175680934305122,-0.17565593376109892,-0.17156331607581124,-0.16211842372489546,,0.8401462355049176,0.9310722849064517,1.0,0.931074892066,,-0.040132649660397236,-0.0404321135269695,-0.037395428191535414,-0.026978938713551455,,-0.1428429501916061,-0.15830425907593157,-0.1679128213985327,-0.16540018594474953,,-0.07907599976740405,-0.09041317404375412,-0.09719278676657402,-0.10277538578949864
35_T0,,,-0.17597374114264006,-0.1758090055610034,-0.17167351698249242,,,0.8401652761308243,0.931074892066,1.0,,,-0.039598797301464976,-0.040162869640045326,-0.037266673456153566,,,-0.14306464786156034,-0.15837324740301573,-0.16800697712841475,,,-0.07954096827041657,-0.0906414833162034,-0.09735013895756703
36_T4,-0.3401048729557766,-0.33554619461636825,-0.33368294755846656,,,-0.037806557802149116,-0.040759334758620216,-0.040132649660397236,,,1.0,0.9677307894646296,0.9284705044625647,,,-0.02344854544573289,-0.024538200347372422,-0.024542734513556496,,,0.09350901040736748,0.09536987601114204,0.09735872489362693,,
36_T3,-0.3298960093805016,-0.3401048729557766,-0.33554619461636825,-0.33368294755846656,,-0.027495309947914055,-0.037806557802149116,-0.040759334758620216,-0.040132649660397236,,0.9677307894646296,1.0,0.9677307894646296,0.9284705044625647,,-0.019773038641154626,-0.02344854544573289,-0.024538200347372422,-0.024542734513556496,,0.09645044062855995,0.09350901040736748,0.09536987601114204,0.09735872489362693,
36_T2,-0.3258929797430334,-0.3298960093805016,-0.34062972013601256,-0.3364397163817182,-0.33527884757004917,-0.01077541690921776,-0.027495309947914055,-0.03761674334571335,-0.0404321135269695,-0.039598797301464976,0.9284705044625647,0.9677307894646296,1.0,0.9677650616608485,0.9284742530525354,-0.010915696188345963,-0.019773038641154626,-0.023828042834369453,-0.024858660132441607,-0.026162260037309582,0.10340087376134645,0.09645044062855995,0.09256424596661439,0.0939015543674097,0.0944241776232882
36_T1,,-0.3258929797430334,-0.3306862428254281,-0.34120470182083207,-0.33723781688682664,,-0.01077541690921776,-0.027211506034817798,-0.037395428191535414,-0.040162869640045326,,0.9284705044625647,0.9677650616608485,1.0,0.9677415452762052,,-0.010915696188345963,-0.020353768625548066,-0.024051692663525463,-0.02567426866868939,,0.10340087376134645,0.0950292573631572,0.09158895795033184,0.0924392459198355
36_T0,,,-0.32692041505102337,-0.3312605041410841,-0.34155365859020914,,,-0.010372814550465185,-0.026978938713551455,-0.037266673456153566,,,0.9284742530525354,0.9677415452762052,1.0,,,-0.01176695806129843,-0.02060426574388837,-0.024443273181502106,,,0.10134095237829263,0.09397197630138653,0.0908866443832898
37_T4,-0.2627021959835432,-0.254621922558523,-0.24767113236466065,,,-0.16778124946264322,-0.15816898807803997,-0.1428429501916061,,,-0.02344854544573289,-0.019773038641154626,-0.010915696188345963,,,1.0,0.9503204555038691,0.8907707673992001,,,-0.09793390792615551,-0.09780482345821392,-0.09388312525248829,,
37_T3,-0.23976355457904813,-0.2627021959835432,-0.254621922558523,-0.24767113236466065,,-0.16514446263711913,-0.16778124946264322,-0.15816898807803997,-0.1428429501916061,,-0.024538200347372422,-0.02344854544573289,-0.019773038641154626,-0.010915696188345963,,0.9503204555038691,1.0,0.9503204555038691,0.8907707673992001,,-0.09818291237527171,-0.09793390792615551,-0.09780482345821392,-0.09388312525248829,
37_T2,-0.21777039439898738,-0.23976355457904813,-0.26211644394016637,-0.2536054859659991,-0.24586925084771608,-0.1581061583196771,-0.16514446263711913,-0.16785624075073452,-0.15830425907593157,-0.14306464786156034,-0.024542734513556496,-0.024538200347372422,-0.023828042834369453,-0.020353768625548066,-0.01176695806129843,0.8907707673992001,0.9503204555038691,1.0,0.9502975476192498,0.8908430126481782,-0.09413791921404215,-0.09818291237527171,-0.09739712859041247,-0.09696406264029427,-0.09215522435677961
37_T1,,-0.21777039439898738,-0.23921969372466773,-0.26167118440809634,-0.25301230420949944,,-0.1581061583196771,-0.16521444068194385,-0.1679128213985327,-0.15837324740301573,,-0.024542734513556496,-0.024858660132441607,-0.024051692663525463,-0.02060426574388837,,0.8907707673992001,0.9502975476192498,1.0,0.9502156739976604,,-0.09413791921404215,-0.09769384607141611,-0.09704563511204896,-0.09642729283119254
37_T0,,,-0.21556565446501552,-0.23791821293665705,-0.26087794778704193,,,-0.15843568456585502,-0.16540018594474953,-0.16800697712841475,,,-0.026162260037309582,-0.02567426866868939,-0.024443273181502106,,,0.8908430126481782,0.9502156739976604,1.0,,,-0.09187672114963204,-0.09653181640388384,-0.09626244490872969
38_T4,-0.19417103428251753,-0.19499770224985516,-0.19828040021152493,,,-0.09682910025292757,-0.09012204704365569,-0.07907599976740405,,,0.09350901040736748,0.09645044062855995,0.10340087376134645,,,-0.09793390792615551,-0.09818291237527171,-0.09413791921404215,,,1.0,0.9820527508585428,0.9594883821231905,,
38_T3,-0.18316718029099832,-0.19417103428251753,-0.19499770224985516,-0.19828040021152493,,-0.10222212251802677,-0.09682910025292757,-0.09012204704365569,-0.07907599976740405,,0.09536987601114204,0.09350901040736748,0.09645044062855995,0.10340087376134645,,-0.09780482345821392,-0.09793390792615551,-0.09818291237527171,-0.09413791921404215,,0.9820527508585428,1.0,0.9820527508585428,0.9594883821231905,
38_T2,-0.1792242295977262,-0.18316718029099832,-0.19301077918854978,-0.19302849949291623,-0.19473593307949955,-0.10125414780239549,-0.10222212251802677,-0.09698979382270073,-0.09041317404375412,-0.07954096827041657,0.09735872489362693,0.09536987601114204,0.09256424596661439,0.0950292573631572,0.10134095237829263,-0.09388312525248829,-0.09780482345821392,-0.09739712859041247,-0.09769384607141611,-0.09187672114963204,0.9594883821231905,0.9820527508585428,1.0,0.9820816763713532,0.9596213880022177
38_T1,,-0.1792242295977262,-0.18141283029962083,-0.1916849146365997,-0.1912263558130398,,-0.10125414780239549,-0.10247075834798457,-0.09719278676657402,-0.0906414833162034,,0.09735872489362693,0.0939015543674097,0.09158895795033184,0.09397197630138653,,-0.09388312525248829,-0.09696406264029427,-0.09704563511204896,-0.09653181640388384,,0.9594883821231905,0.9820816763713532,1.0,0.9821112419162621
38_T0,,,-0.17582829444755746,-0.17947682102536996,-0.19051180711148058,,,-0.10179057358696751,-0.10277538578949864,-0.09735013895756703,,,0.0944241776232882,0.0924392459198355,0.0908866443832898,,,-0.09215522435677961,-0.09642729283119254,-0.09626244490872969,,,0.9596213880022177,0.9821112419162621,1.0
